TP_SEXO,TP_COR_RACA,TP_DEPENDENCIA_ADM_ESC,NU_NOTA_CH,NU_NOTA_CN,NU_NOTA_MT,NU_NOTA_LC,NU_NOTA_REDACAO,ESCOLARIDADE_PAI,ESCOLARIDADE_MAE,INTERNET_CASA,EST_IDADE,EST_RENDA_PER_CAP,EST_CELULAR_PER_CAP,EST_COMP_PER_CAP,EST_VEICULO_PER_CAP,EST_ELE_DOM_PER_CAP,cluster
Masculino,Preta,Estadual,524.6,361.7,593.8,542.5,660.0,ES incompleto,PG completo,True,17.0,924.001,0.4,0.2,0.0,1.2,0
Feminino,Branca,Privada,653.2,593.7,533.2,526.8,900.0,PG incompleto,ES incompleto,True,18.0,1540.0016666666668,1.0,0.3333333333333333,0.3333333333333333,2.333333333333333,1
Feminino,Parda,Privada,452.8,537.6,580.9,486.4,820.0,ES incompleto,ES incompleto,True,18.0,1980.0016666666668,1.0,0.3333333333333333,0.0,1.6666666666666667,0
Feminino,Parda,Privada,481.2,503.0,404.9,475.8,560.0,EM incompleto,EF-2 incompleto,True,18.0,742.50125,1.125,0.25,0.5,1.75,0
Masculino,Amarela,Privada,686.8,655.5,820.8,548.7,940.0,ES incompleto,PG incompleto,True,17.0,1980.0016666666668,1.5,0.6666666666666666,0.6666666666666666,3.333333333333333,1
Masculino,Branca,Privada,679.3,634.0,747.4,609.9,840.0,PG completo,PG completo,True,18.0,5940.000999999999,0.9,0.9,0.6,2.0,1
Feminino,Preta,Estadual,493.9,440.3,457.4,505.4,480.0,ES incompleto,ES incompleto,True,18.0,462.001,0.6,0.2,0.2,1.2,0
Masculino,Parda,Estadual,445.0,380.3,528.0,488.6,0.0,ES incompleto,ES incompleto,True,18.0,577.50125,1.125,0.25,0.25,1.25,0
Masculino,Branca,Privada,555.1,482.0,709.0,477.5,680.0,PG completo,PG completo,True,17.0,2805.0012500000003,0.5,0.25,0.5,2.25,0
Masculino,Branca,Estadual,550.0,565.6,671.6,542.9,660.0,EM incompleto,PG incompleto,True,17.0,770.0016666666667,1.0,0.3333333333333333,0.0,2.0,1
Feminino,Branca,Privada,574.9,643.3,803.1,623.5,740.0,PG completo,PG completo,True,17.0,4455.00125,0.25,0.25,0.25,1.5,1
Feminino,Branca,Privada,570.5,546.2,528.6,555.2,840.0,EM incompleto,EF-2 incompleto,True,18.0,462.001,0.9,0.4,0.2,1.6,1
Feminino,Branca,Privada,598.4,664.9,754.0,626.1,740.0,PG completo,PG completo,True,17.0,3630.00125,0.75,0.75,0.5,1.25,1
Feminino,Amarela,Privada,565.3,670.0,781.8,595.5,920.0,PG incompleto,PG incompleto,True,18.0,4840.001666666667,1.0,1.0,0.6666666666666666,2.6666666666666665,1
Masculino,Branca,Privada,611.6,600.6,718.3,641.0,740.0,PG incompleto,ES incompleto,True,18.0,2310.0025,1.0,0.5,0.0,2.5,1
Masculino,Branca,Privada,510.0,484.4,472.6,485.8,620.0,PG incompleto,PG incompleto,True,18.0,4950.000833333333,0.75,0.5,0.3333333333333333,2.25,0
Feminino,Branca,Privada,615.7,571.5,664.2,605.6,960.0,PG completo,PG completo,True,17.0,9900.001666666663,1.5,1.0,0.6666666666666666,2.333333333333333,1
Feminino,Parda,Estadual,472.2,425.5,372.7,470.8,380.0,EF-1 incompleto,EM incompleto,True,17.0,412.50125,0.5,0.0,0.0,0.5,0
Feminino,Preta,Estadual,491.6,502.1,405.4,419.5,400.0,PG incompleto,ES incompleto,True,19.0,330.0,0.5,0.0,0.0,1.5,0
Feminino,Branca,Privada,565.3,559.7,494.7,529.3,720.0,PG completo,PG completo,True,18.0,2420.0016666666666,1.0,1.0,0.3333333333333333,2.0,0
Feminino,Branca,Privada,483.5,480.0,613.3,568.3,880.0,ES incompleto,ES incompleto,True,17.0,1210.0016666666668,1.0,0.6666666666666666,0.0,2.6666666666666665,1
Masculino,Branca,Privada,582.8,627.7,774.0,634.4,700.0,PG completo,PG completo,True,18.0,7425.001249999999,1.125,1.125,0.25,2.25,1
Masculino,Branca,Estadual,468.7,486.1,471.0,430.5,800.0,ES incompleto,EM incompleto,True,18.0,742.50125,1.125,0.25,0.25,1.25,0
Feminino,Branca,Estadual,365.5,344.5,388.5,400.9,360.0,EM incompleto,EM incompleto,True,17.0,330.00100000000003,0.4,0.0,0.0,1.0,0
Masculino,Branca,Privada,648.6,634.9,727.9,615.5,880.0,PG completo,PG completo,True,17.0,5775.001249999999,1.125,0.75,0.0,2.0,1
Feminino,Branca,Privada,617.2,576.9,630.5,573.4,700.0,PG incompleto,PG completo,True,17.0,1815.00125,1.125,0.5,0.25,1.25,1
Masculino,Branca,Privada,490.8,428.6,430.9,521.3,480.0,PG incompleto,ES incompleto,True,18.0,462.001,0.6,0.2,0.2,0.8,0
Feminino,Branca,Privada,591.0,629.1,669.3,684.4,600.0,PG incompleto,PG completo,True,18.0,1485.0025,1.0,1.0,1.0,3.5,1
Feminino,Branca,Privada,567.5,550.2,655.7,525.3,880.0,PG incompleto,PG completo,True,18.0,2860.001666666667,1.0,0.6666666666666666,0.6666666666666666,2.833333333333333,1
Feminino,Branca,Privada,480.4,401.5,737.8,566.8,760.0,ES incompleto,PG incompleto,True,18.0,1188.001,0.9,0.9,0.4,2.0,0
Feminino,Parda,Estadual,536.2,471.3,586.3,569.8,840.0,ES incompleto,ES incompleto,True,18.0,907.50125,0.75,0.25,0.25,1.25,1
Masculino,Branca,Privada,669.1,691.6,764.8,734.9,960.0,PG incompleto,PG completo,True,18.0,7425.001249999999,1.125,1.125,0.5,1.5,1
Masculino,Branca,Estadual,478.3,460.2,593.1,535.2,620.0,EF-1 incompleto,EF-2 incompleto,True,18.0,1540.0016666666668,1.5,0.3333333333333333,0.6666666666666666,2.333333333333333,0
Feminino,Parda,Estadual,596.2,518.2,564.7,618.7,740.0,PG incompleto,ES incompleto,True,17.0,2145.0012500000003,1.125,0.25,0.5,1.75,1
Feminino,Branca,Privada,661.8,673.0,782.8,625.5,860.0,ES incompleto,PG incompleto,True,17.0,9900.001666666663,1.0,0.3333333333333333,0.3333333333333333,4.666666666666667,1
Feminino,Branca,Privada,689.8,683.4,860.2,596.3,740.0,PG completo,PG incompleto,True,17.0,4455.00125,1.125,0.75,0.5,2.375,1
Masculino,Branca,Privada,659.5,485.4,532.2,623.8,600.0,PG incompleto,PG completo,True,18.0,5940.001666666667,1.0,1.5,0.6666666666666666,2.333333333333333,1
Masculino,Parda,Estadual,321.6,405.2,548.6,514.9,580.0,PG incompleto,ES incompleto,True,18.0,924.001,0.9,0.4,0.2,1.4,0
Feminino,Parda,Estadual,578.2,465.8,451.3,531.5,700.0,PG completo,PG completo,True,18.0,594.001,0.9,0.2,0.2,0.8,0
Feminino,Amarela,Privada,534.7,344.9,675.0,563.5,420.0,PG incompleto,PG incompleto,True,17.0,1815.00125,1.125,0.25,0.25,1.5,0
Masculino,Parda,Estadual,612.4,591.9,560.9,599.7,600.0,EM incompleto,ES incompleto,True,18.0,412.50125,1.125,0.0,0.0,1.5,1
Feminino,Parda,Estadual,566.1,495.3,515.8,542.1,620.0,ES incompleto,PG incompleto,True,17.0,1155.00125,0.75,0.25,0.5,1.25,0
Feminino,Branca,Privada,683.2,693.2,712.0,635.0,960.0,PG completo,PG incompleto,True,18.0,4455.00125,1.125,1.125,0.75,2.125,1
Feminino,Branca,Privada,647.5,603.9,719.4,627.9,880.0,PG completo,PG completo,True,17.0,14850.0025,1.0,1.0,0.5,4.0,1
Feminino,Parda,Privada,420.3,420.2,606.4,516.6,700.0,ES incompleto,ES incompleto,True,18.0,270.00045454545455,0.1818181818181818,0.0909090909090909,0.0909090909090909,0.4545454545454545,0
Feminino,Parda,Privada,537.6,338.1,350.8,468.3,300.0,EM incompleto,PG incompleto,True,17.0,1485.00125,1.125,0.5,0.25,1.5,0
Feminino,Branca,Privada,555.4,514.3,616.5,556.6,760.0,ES incompleto,PG incompleto,True,17.0,1815.00125,1.125,0.25,0.25,1.5,1
Feminino,Branca,Privada,652.1,618.2,655.6,657.6,860.0,PG completo,PG completo,True,17.0,7425.001249999999,1.125,0.75,0.5,2.0,1
Masculino,Branca,Privada,611.5,603.9,721.6,590.6,640.0,PG incompleto,PG incompleto,True,18.0,4290.0025000000005,1.0,1.0,0.5,4.0,1
Masculino,Branca,Privada,585.8,548.0,368.6,535.4,540.0,PG incompleto,PG completo,True,19.0,742.50125,0.75,0.5,0.25,1.25,0
Masculino,Branca,Privada,506.4,533.3,632.0,524.0,640.0,PG incompleto,ES incompleto,True,17.0,0.0,0.9,0.2,0.2,1.2,0
Feminino,Branca,Privada,582.0,553.7,671.4,537.8,760.0,PG completo,PG completo,True,17.0,1815.00125,1.125,0.25,0.5,1.5,1
Feminino,Branca,Privada,662.7,621.6,662.1,684.4,960.0,PG completo,ES incompleto,True,17.0,4840.001666666667,1.0,0.6666666666666666,0.3333333333333333,2.0,1
Feminino,Parda,Estadual,590.9,544.7,621.0,550.2,760.0,ES incompleto,ES incompleto,True,18.0,594.001,0.9,0.9,0.4,1.6,1
Feminino,Branca,Privada,489.4,506.2,689.7,581.3,580.0,ES incompleto,ES incompleto,True,19.0,1485.00125,1.125,0.25,0.25,1.5,0
Feminino,Branca,Estadual,313.4,468.4,384.2,490.1,580.0,PG completo,PG completo,True,17.0,3300.001666666667,1.0,1.0,0.3333333333333333,2.0,0
Masculino,Preta,Estadual,434.0,561.5,459.3,480.9,600.0,ES incompleto,ES incompleto,True,18.0,165.0,1.125,0.25,0.0,1.25,0
Feminino,Branca,Privada,619.4,590.3,819.2,604.1,800.0,PG incompleto,PG incompleto,True,17.0,9900.001666666663,1.0,1.0,0.6666666666666666,2.6666666666666665,1
Masculino,Branca,Privada,590.6,580.3,664.2,612.8,620.0,PG completo,PG completo,True,17.0,1155.00125,1.125,0.25,0.25,1.75,1
Feminino,Branca,Privada,652.7,603.2,864.0,580.5,900.0,PG completo,PG completo,True,17.0,4950.000833333333,0.75,0.75,0.3333333333333333,1.3333333333333333,1
Masculino,Branca,Privada,517.6,422.9,582.3,524.0,0.0,ES incompleto,PG incompleto,True,17.0,2420.0016666666666,1.0,0.0,0.3333333333333333,1.0,0
Feminino,Branca,Privada,479.8,467.9,496.7,519.6,780.0,EF-2 incompleto,ES incompleto,True,17.0,1210.0008333333333,0.75,0.1666666666666666,0.1666666666666666,1.5833333333333333,0
Masculino,Parda,Estadual,541.3,506.7,640.2,553.0,400.0,EF-2 incompleto,ES incompleto,True,18.0,907.50125,1.125,0.0,0.0,1.5,0
Masculino,Branca,Privada,533.7,494.2,497.9,561.5,660.0,ES incompleto,PG incompleto,True,19.0,1980.0016666666668,1.5,0.0,0.3333333333333333,3.333333333333333,0
Feminino,Branca,Estadual,471.2,448.7,538.1,528.2,600.0,ES incompleto,ES incompleto,True,17.0,2475.0012500000003,1.125,0.5,0.25,1.25,0
Masculino,Branca,Privada,651.2,609.4,718.3,578.1,900.0,PG incompleto,PG incompleto,True,18.0,1540.0016666666668,1.0,1.0,0.3333333333333333,2.333333333333333,1
Masculino,Branca,Privada,581.4,566.2,531.3,625.7,660.0,PG completo,PG incompleto,True,17.0,2805.0012500000003,0.5,0.25,0.25,2.0,1
Feminino,Branca,Privada,578.1,579.8,639.5,632.7,780.0,PG incompleto,ES incompleto,True,18.0,5775.001249999999,1.125,1.125,0.25,1.5,1
Feminino,Branca,Estadual,437.5,495.2,390.5,474.4,500.0,EM incompleto,PG incompleto,True,18.0,1815.00125,0.75,0.0,0.25,1.5,0
Masculino,Branca,Estadual,568.1,453.1,693.1,554.4,560.0,EF-1 incompleto,ES incompleto,True,17.0,1155.00125,1.125,0.25,0.25,2.0,0
Masculino,Parda,Estadual,531.9,580.9,403.2,544.3,520.0,ES incompleto,ES incompleto,True,17.0,330.00100000000003,0.4,0.2,0.0,0.8,0
Masculino,Branca,Privada,386.3,329.3,374.1,412.6,540.0,ES incompleto,PG completo,True,17.0,1155.00125,0.75,0.25,0.25,1.25,0
Masculino,Branca,Privada,625.4,663.1,743.1,619.6,880.0,PG completo,PG completo,True,18.0,5775.001249999999,1.125,1.125,0.75,2.5,1
Feminino,Branca,Privada,733.7,718.3,806.8,638.7,780.0,PG completo,PG completo,True,17.0,2970.0025,1.0,1.0,1.0,4.0,1
Feminino,Branca,Privada,570.5,457.1,472.6,525.8,620.0,EF-2 incompleto,PG incompleto,True,18.0,990.0016666666668,1.0,0.6666666666666666,0.3333333333333333,1.6666666666666667,0
Masculino,Branca,Privada,541.6,423.7,525.7,580.5,680.0,ES incompleto,PG incompleto,True,18.0,1485.00125,0.75,0.25,0.25,2.625,0
Feminino,Parda,Estadual,640.5,572.1,683.3,625.8,960.0,ES incompleto,ES incompleto,True,18.0,742.50125,1.125,0.5,0.25,1.5,1
Masculino,Branca,Estadual,520.6,329.9,452.5,461.1,560.0,ES incompleto,EM incompleto,True,17.0,220.0,0.6666666666666666,0.0,0.0,1.3333333333333333,0
Masculino,Parda,Estadual,558.3,375.7,588.7,594.7,580.0,ES incompleto,PG incompleto,True,18.0,577.50125,0.5,0.25,0.25,1.0,0
Masculino,Branca,Privada,598.7,618.1,766.9,583.3,640.0,PG completo,PG incompleto,True,18.0,7425.001249999999,0.75,0.75,0.25,1.5,1
Feminino,Parda,Estadual,535.0,491.5,519.0,508.0,620.0,ES incompleto,PG completo,True,18.0,550.0016666666667,1.0,0.0,0.3333333333333333,1.6666666666666667,0
Masculino,Branca,Estadual,482.3,0.0,0.0,540.6,440.0,EF-1 incompleto,EM incompleto,True,17.0,660.0,1.0,1.0,0.0,2.0,0
Masculino,Branca,Privada,668.1,659.3,758.1,665.7,760.0,PG incompleto,PG incompleto,True,18.0,5775.001249999999,1.125,1.125,0.75,2.0,1
Masculino,Branca,Estadual,614.7,571.4,690.4,601.1,840.0,ES incompleto,EM incompleto,True,17.0,330.00100000000003,0.6,0.0,0.2,1.0,1
Feminino,Parda,Estadual,501.2,392.9,347.3,536.0,620.0,EF-2 incompleto,ES incompleto,True,17.0,726.001,0.4,0.2,0.0,1.0,0
Masculino,Parda,Privada,597.2,624.4,717.9,601.8,880.0,PG incompleto,PG completo,True,17.0,3135.0012500000003,1.125,0.75,0.5,2.625,1
Masculino,Branca,Privada,622.8,635.9,765.4,620.7,860.0,ES incompleto,PG completo,True,17.0,7700.001666666666,1.0,1.0,0.6666666666666666,2.333333333333333,1
Masculino,Branca,Privada,588.4,515.8,657.7,557.4,580.0,PG completo,PG completo,True,18.0,7425.001249999999,1.125,0.75,0.75,2.0,1
Masculino,Parda,Estadual,586.9,562.7,456.3,602.2,560.0,PG incompleto,PG incompleto,True,19.0,1155.0025,1.0,0.5,0.0,2.5,1
Feminino,Preta,Privada,478.8,411.6,502.4,559.9,660.0,ES incompleto,ES incompleto,True,17.0,165.0,1.125,0.75,0.25,1.25,0
Masculino,Branca,Privada,659.2,591.0,732.9,625.7,720.0,EM incompleto,EM incompleto,True,18.0,1485.0025,0.0,0.5,0.0,2.5,1
Feminino,Branca,Estadual,585.6,553.7,528.3,554.6,820.0,ES incompleto,PG incompleto,True,18.0,1452.001,0.6,0.2,0.2,0.6,1
Feminino,Branca,Estadual,543.1,475.3,386.5,585.5,760.0,EM incompleto,EF-2 incompleto,True,17.0,412.50125,0.75,0.0,0.0,0.75,0
Feminino,Branca,Estadual,534.3,435.2,483.3,463.8,580.0,ES incompleto,PG incompleto,True,18.0,1485.00125,1.125,0.25,0.25,1.25,0
Feminino,Branca,Privada,548.8,459.7,497.0,590.2,640.0,ES incompleto,PG incompleto,True,17.0,1540.0016666666668,1.0,0.6666666666666666,0.3333333333333333,2.0,0
Masculino,Branca,Privada,447.9,545.3,649.2,539.2,560.0,ES incompleto,PG incompleto,True,17.0,2805.0012500000003,1.125,0.25,0.5,1.25,0
Feminino,Branca,Privada,681.6,578.9,721.3,650.5,940.0,ES incompleto,PG completo,True,17.0,3135.0012500000003,0.75,0.25,0.25,1.25,1
Feminino,Preta,Estadual,401.1,337.1,401.4,357.0,320.0,ES incompleto,ES incompleto,True,18.0,462.001,0.6,0.0,0.2,1.2,0
Masculino,Branca,Privada,551.0,486.2,704.2,514.1,520.0,PG incompleto,PG completo,True,17.0,2145.0012500000003,1.125,0.25,0.5,2.25,0
Feminino,Branca,Privada,702.6,767.8,859.9,669.9,960.0,PG completo,PG completo,True,17.0,9900.001666666663,1.5,1.5,0.6666666666666666,3.0,1
Feminino,Branca,Estadual,590.2,515.3,582.4,586.5,840.0,EM incompleto,EF-2 incompleto,True,17.0,742.50125,1.125,0.25,0.0,1.25,1
Feminino,Branca,Estadual,439.8,449.3,617.4,580.2,600.0,PG completo,PG incompleto,True,19.0,330.0,1.0,0.5,0.0,2.5,0
Feminino,Branca,Estadual,603.9,569.6,654.1,565.3,620.0,ES incompleto,EF-2 incompleto,True,18.0,770.0016666666667,1.0,0.3333333333333333,0.3333333333333333,1.6666666666666667,1
Masculino,Branca,Privada,478.2,553.2,585.3,550.6,640.0,ES incompleto,PG incompleto,True,17.0,3135.0012500000003,1.125,0.5,0.25,2.25,0
Feminino,Branca,Estadual,579.5,595.8,568.4,577.3,680.0,PG incompleto,PG incompleto,True,17.0,3135.0012500000003,1.125,0.75,0.5,1.5,1
Feminino,Branca,Privada,682.6,652.5,732.4,633.2,960.0,PG completo,PG incompleto,True,17.0,5940.000999999999,0.9,0.9,0.6,2.3,1
Feminino,Preta,Estadual,532.7,386.4,626.8,520.1,700.0,ES incompleto,ES incompleto,True,18.0,220.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.6666666666666667,0
Masculino,Parda,Estadual,541.7,564.6,684.3,526.9,680.0,EF-2 incompleto,PG incompleto,True,17.0,907.50125,1.125,0.25,0.0,1.25,1
Feminino,Preta,Federal,608.0,576.6,653.8,592.2,800.0,ES incompleto,EM incompleto,True,19.0,330.00100000000003,0.9,0.0,0.0,0.8,1
Feminino,Branca,Privada,665.8,674.1,737.3,624.9,800.0,PG completo,ES incompleto,True,18.0,5940.001666666667,1.0,0.3333333333333333,0.3333333333333333,2.333333333333333,1
Masculino,Branca,Privada,643.8,688.9,797.8,612.3,820.0,PG incompleto,PG completo,True,17.0,1540.0016666666668,1.0,0.3333333333333333,0.6666666666666666,2.6666666666666665,1
Feminino,Amarela,Privada,634.9,681.5,826.7,568.2,780.0,PG incompleto,PG completo,True,18.0,4620.000999999999,0.9,0.9,0.4,1.4,1
Masculino,Branca,Privada,536.1,521.1,654.5,487.3,580.0,PG incompleto,PG incompleto,True,17.0,2475.0012500000003,1.125,1.125,0.5,1.75,0
Masculino,Branca,Privada,661.2,679.5,847.6,623.2,780.0,PG completo,PG incompleto,True,17.0,3740.001666666667,1.5,0.6666666666666666,0.6666666666666666,2.833333333333333,1
Masculino,Preta,Estadual,447.7,432.7,466.5,456.5,360.0,EF-2 incompleto,ES incompleto,True,18.0,1155.0025,0.5,0.0,0.0,2.5,0
Feminino,Parda,Estadual,386.6,415.2,394.6,426.5,520.0,ES incompleto,ES incompleto,True,18.0,462.001,0.9,0.2,0.0,1.0,0
Masculino,Branca,Privada,740.1,585.3,769.3,684.3,900.0,PG completo,PG completo,True,17.0,7700.001666666666,1.0,1.5,0.3333333333333333,2.333333333333333,1
Masculino,Branca,Privada,640.1,662.4,809.8,630.1,700.0,PG completo,PG completo,True,17.0,9900.001666666663,0.6666666666666666,1.5,0.3333333333333333,2.6666666666666665,1
Masculino,Parda,Estadual,552.0,517.6,635.5,501.5,680.0,ES incompleto,PG incompleto,True,18.0,110.0,0.75,0.1666666666666666,0.1666666666666666,1.0,0
Feminino,Preta,Estadual,516.3,445.1,527.0,495.3,520.0,ES incompleto,ES incompleto,True,18.0,825.0025,1.0,0.5,0.5,2.5,0
Masculino,Amarela,Privada,693.0,684.4,897.2,634.7,780.0,PG incompleto,PG incompleto,True,17.0,1540.0016666666668,1.5,0.6666666666666666,0.3333333333333333,2.0,1
Masculino,Parda,Estadual,509.5,380.8,458.8,448.4,0.0,ES incompleto,EM incompleto,True,18.0,550.0016666666667,1.0,0.0,0.0,1.3333333333333333,0
Feminino,Parda,Estadual,557.7,522.8,561.7,546.5,760.0,EM incompleto,EM incompleto,True,19.0,770.0008333333334,0.75,0.1666666666666666,0.0,1.3333333333333333,1
Masculino,Branca,Estadual,478.2,390.5,479.1,406.7,560.0,ES incompleto,ES incompleto,True,18.0,742.50125,1.125,0.25,0.25,1.0,0
Masculino,Parda,Privada,579.5,621.5,696.6,559.4,600.0,ES incompleto,PG incompleto,True,17.0,1485.00125,1.125,0.5,0.5,2.25,1
Feminino,Branca,Estadual,470.9,363.7,446.6,466.5,0.0,EF-2 incompleto,PG incompleto,True,18.0,605.0008333333334,0.75,0.1666666666666666,0.1666666666666666,1.3333333333333333,0
Masculino,Branca,Privada,627.8,588.7,840.5,591.0,580.0,ES incompleto,PG incompleto,True,18.0,726.001,0.9,0.9,0.2,1.0,1
Masculino,Branca,Estadual,600.2,580.5,392.3,610.4,480.0,EM incompleto,ES incompleto,True,19.0,726.001,0.9,0.2,0.4,1.6,0
Masculino,Preta,Estadual,571.1,491.1,617.0,495.3,940.0,EF-2 incompleto,EF-2 incompleto,True,18.0,132.0,0.9,0.2,0.0,0.8,1
Masculino,Parda,Estadual,506.1,453.1,619.4,615.3,740.0,ES incompleto,ES incompleto,True,17.0,1188.001,0.9,0.2,0.2,1.2,1
Masculino,Branca,Estadual,566.9,565.8,609.9,596.9,360.0,PG incompleto,ES incompleto,True,17.0,275.00083333333333,0.3333333333333333,0.1666666666666666,0.3333333333333333,0.6666666666666666,1
Masculino,Branca,Estadual,603.0,539.2,625.8,540.1,560.0,EM incompleto,ES incompleto,True,18.0,577.50125,0.75,0.0,0.0,1.75,1
Feminino,Parda,Privada,578.2,550.2,474.8,501.9,580.0,ES incompleto,PG completo,True,17.0,2420.0016666666666,1.0,1.0,0.3333333333333333,1.6666666666666667,0
Feminino,Branca,Estadual,546.3,467.2,602.4,575.0,660.0,ES incompleto,ES incompleto,True,18.0,742.50125,1.125,0.5,1.0,2.75,0
Feminino,Parda,Estadual,556.9,551.6,515.3,532.8,560.0,EF-1 incompleto,EF-1 incompleto,True,18.0,550.0016666666667,1.0,0.0,0.3333333333333333,1.3333333333333333,0
Masculino,Branca,Estadual,552.6,557.3,537.7,547.1,620.0,PG incompleto,PG completo,True,17.0,3300.001666666667,1.0,0.3333333333333333,0.0,2.0,0
Masculino,Branca,Privada,604.1,501.8,699.8,633.5,560.0,PG completo,PG incompleto,True,17.0,330.00100000000003,0.9,0.2,0.2,1.8,1
Masculino,Parda,Privada,636.0,617.9,720.0,569.7,860.0,ES incompleto,PG incompleto,True,17.0,1188.001,0.6,0.4,0.4,1.7,1
Feminino,Parda,Estadual,404.0,414.7,482.1,508.8,740.0,ES incompleto,ES incompleto,True,17.0,330.00100000000003,0.6,0.2,0.2,1.2,0
Masculino,Branca,Privada,571.8,479.8,645.5,583.9,780.0,PG completo,PG incompleto,True,17.0,5775.001249999999,1.125,1.125,0.5,2.0,1
Masculino,Preta,Estadual,550.3,531.3,588.5,555.1,600.0,ES incompleto,ES incompleto,True,17.0,770.0016666666667,1.0,0.6666666666666666,0.3333333333333333,2.0,0
Masculino,Branca,Privada,656.7,593.4,799.5,649.7,680.0,ES incompleto,PG incompleto,True,18.0,5940.000999999999,0.9,0.9,0.8,2.4,1
Masculino,Branca,Privada,577.6,469.9,590.0,585.2,680.0,ES incompleto,PG completo,True,18.0,14850.0025,1.0,1.0,0.5,3.5,1
Feminino,Parda,Privada,609.3,517.0,556.0,610.8,840.0,ES incompleto,PG completo,True,18.0,1980.0016666666668,1.0,0.3333333333333333,0.3333333333333333,2.0,1
Feminino,Branca,Privada,575.5,611.6,693.9,595.6,860.0,PG completo,PG completo,True,17.0,7425.001249999999,1.125,1.125,0.25,2.0,1
Masculino,Parda,Estadual,594.2,499.0,610.1,556.5,700.0,EF-2 incompleto,PG completo,True,18.0,577.50125,1.125,0.5,0.0,1.25,1
Feminino,Parda,Estadual,615.5,607.3,690.3,571.0,720.0,PG completo,PG completo,True,17.0,2475.0012500000003,1.125,0.75,0.5,2.0,1
Feminino,Parda,Estadual,392.3,417.4,351.1,358.8,420.0,EM incompleto,ES incompleto,True,18.0,0.0,1.0,0.0,0.3333333333333333,1.6666666666666667,0
Feminino,Parda,Estadual,525.9,467.9,410.3,482.0,580.0,ES incompleto,ES incompleto,True,18.0,990.0016666666668,1.0,0.0,0.0,1.3333333333333333,0
Feminino,Parda,Estadual,503.5,470.3,613.5,556.5,560.0,ES incompleto,PG incompleto,True,18.0,594.001,0.9,0.2,0.0,1.2,0
Feminino,Parda,Estadual,486.0,417.1,381.7,526.4,720.0,Nunca estudou,ES incompleto,True,18.0,165.0,0.75,0.25,0.25,1.25,0
Feminino,Branca,Privada,618.6,611.7,779.7,582.5,900.0,PG completo,PG completo,True,17.0,4840.001666666667,1.5,1.0,0.3333333333333333,2.6666666666666665,1
Feminino,Amarela,Estadual,477.3,490.3,659.9,541.1,600.0,ES incompleto,ES incompleto,True,18.0,1155.00125,0.75,0.25,0.25,1.5,0
Feminino,Branca,Privada,516.6,468.4,480.5,512.9,720.0,PG incompleto,PG incompleto,True,18.0,1485.00125,0.75,0.25,0.25,1.25,0
Masculino,Branca,Privada,660.0,631.7,767.7,640.1,800.0,PG completo,PG incompleto,True,18.0,4455.00125,1.125,0.75,0.5,2.0,1
Feminino,Branca,Estadual,616.9,450.3,626.0,582.6,640.0,EF-2 incompleto,ES incompleto,True,18.0,220.0,1.0,0.3333333333333333,0.3333333333333333,1.6666666666666667,1
Feminino,Branca,Privada,618.1,621.6,696.7,580.2,760.0,PG completo,PG incompleto,True,17.0,4620.000999999999,0.9,0.6,0.4,2.1,1
Masculino,Branca,Estadual,602.1,578.7,760.5,591.7,820.0,ES incompleto,EF-2 incompleto,True,18.0,412.50125,1.125,0.25,0.5,1.25,1
Feminino,Parda,Estadual,405.9,403.8,383.3,390.2,540.0,EF-1 incompleto,PG incompleto,True,20.0,330.00100000000003,0.6,0.0,0.0,0.4,0
Masculino,Parda,Estadual,462.3,431.4,431.5,525.0,580.0,EF-1 incompleto,EF-1 incompleto,True,17.0,550.0016666666667,0.3333333333333333,0.0,0.3333333333333333,1.0,0
Feminino,Branca,Privada,335.6,522.1,538.9,521.6,900.0,EM incompleto,ES incompleto,True,18.0,330.0,1.0,0.5,0.0,3.5,0
Masculino,Parda,Estadual,654.2,590.6,720.8,594.9,820.0,ES incompleto,PG incompleto,True,18.0,1815.00125,1.125,0.5,0.5,2.625,1
Feminino,Branca,Privada,604.5,458.2,512.5,555.1,700.0,PG incompleto,PG incompleto,True,20.0,1540.0016666666668,1.5,1.5,0.6666666666666666,3.6666666666666665,0
